schedule_id,subject_id,subject_name,professor,department,grade,subject_type,day_of_week,start_time,end_time,duration
13820,11019,국제무역론,이윤,무역학부,2.0,전핵,월,5.5,7.0,1.5
13821,11019,국제무역론,이윤,무역학부,2.0,전핵,화,7.0,8.5,1.5
13822,11020,금융경제학,박구웅,무역학부,2.0,전핵,수,5.5,7.0,1.5
13823,11020,금융경제학,박구웅,무역학부,2.0,전핵,목,2.5,4.0,1.5
13824,11021,금융경제학,김준식,무역학부,2.0,전핵,수,7.0,8.5,1.5
13825,11021,금융경제학,김준식,무역학부,2.0,전핵,목,5.5,7.0,1.5
13826,11022,금융경제학,김준식,무역학부,2.0,전핵,화,8.5,10.0,1.5
13827,11022,금융경제학,김준식,무역학부,2.0,전핵,수,4.0,5.5,1.5
13828,11023,물류개론,안영효,무역학부,2.0,전핵,수,1.0,2.5,1.5
13829,11023,물류개론,안영효,무역학부,2.0,전핵,목,4.0,5.5,1.5
13830,11024,물류개론,안영효,무역학부,2.0,전핵,월,8.5,10.0,1.5
13831,11024,물류개론,안영효,무역학부,2.0,전핵,목,7.0,8.5,1.5
13832,11025,물류개론,안영효,무역학부,2.0,전핵,월,4.0,5.5,1.5
13833,11025,물류개론,안영효,무역학부,2.0,전핵,수,8.5,10.0,1.5
13834,11026,국제통상론,손기윤,무역학부,2.0,전심,수,5.5,8.5,3.0
13835,11028,회계원리,이창현,무역학부,2.0,전심,목,7.0,10.0,3.0
13836,11029,MICE개론,정진영,무역학부,3.0,전심,화,2.5,4.0,1.5
13837,11029,MICE개론,정진영,무역학부,3.0,전심,수,2.5,4.0,1.5
13838,11030,국제거래규범,김규진,무역학부,3.0,전심,화,8.5,10.0,1.5
13839,11030,국제거래규범,김규진,무역학부,3.0,전심,목,8.5,10.0,1.5
13840,11031,국제경영론,유담,무역학부,3.0,전심,월,2.5,4.0,1.5
13841,11031,국제경영론,유담,무역학부,3.0,전심,목,1.0,2.5,1.5
13842,11032,국제금융론,박구웅,무역학부,3.0,전심,월,4.0,5.5,1.5
13843,11032,국제금융론,박구웅,무역학부,3.0,전심,수,8.5,10.0,1.5
13844,11033,국제무역보험론,김규진,무역학부,3.0,전심,화,5.5,7.0,1.5
13845,11033,국제무역보험론,김규진,무역학부,3.0,전심,목,2.5,4.0,1.5
13846,11034,디지털비즈니스애널리틱스,김경원,무역학부,3.0,전심,화,5.5,7.0,1.5
13847,11034,디지털비즈니스애널리틱스,김경원,무역학부,3.0,전심,목,4.0,5.5,1.5
13848,11035,디지털비즈니스애널리틱스,김경원,무역학부,3.0,전심,화,2.5,4.0,1.5
13849,11035,디지털비즈니스애널리틱스,김경원,무역학부,3.0,전심,목,7.0,8.5,1.5
13850,11036,서비스마케팅론,이루리,무역학부,3.0,전심,화,7.0,8.5,1.5
13851,11036,서비스마케팅론,이루리,무역학부,3.0,전심,목,4.0,5.5,1.5
13852,11037,통계실습,유병국,무역학부,3.0,전심,화,8.5,10.0,1.5
13853,11037,통계실습,유병국,무역학부,3.0,전심,목,5.5,7.0,1.5
13854,11038,MICE기획론,정진영,무역학부,4.0,전심,수,7.0,10.0,3.0
13855,11038,MICE기획론,정진영,무역학부,4.0,전심,목,5.5,8.5,3.0
13856,11039,관세론,김필준,무역학부,4.0,전심,수,7.0,10.0,3.0
13857,11040,글로벌비즈니스캡스톤디자인1,옥우석,무역학부,4.0,전심,화,10.0,13.0,3.0
13858,11041,글로벌비즈니스캡스톤디자인1,이종화,무역학부,4.0,전심,월,7.0,10.0,3.0
13859,11042,글로벌한류와엔터테인먼트경영전략,박영은,무역학부,4.0,전심,월,1.0,7.0,6.0
13860,11043,디지털무역론,고보민,무역학부,4.0,전심,수,2.5,4.0,1.5
13861,11043,디지털무역론,고보민,무역학부,4.0,전심,목,2.5,4.0,1.5
13862,11044,바이오비즈니스론,이루리,무역학부,4.0,전심,목,10.0,13.0,3.0
13863,11045,인공지능기반의사결정,김경원,무역학부,4.0,전심,목,1.0,2.5,1.5
13864,11045,인공지능기반의사결정,김경원,무역학부,4.0,전심,금,2.5,4.0,1.5
13865,11046,경제자료의이해와활용,김종주,경제학과,2.0,전심,화,10.0,13.0,3.0
13866,11047,시사경제1,임조순,경제학과,2.0,전심,목,10.0,13.0,3.0
13867,11048,정치경제학,이갑영,경제학과,2.0,전심,월,10.0,13.0,3.0
13868,11049,기후경제학,강희찬,경제학과,4.0,전심,수,10.0,13.0,3.0
13869,11051,경제학원리(1),이명헌,경제학과,1.0,전기,수,7.0,8.5,1.5
13870,11051,경제학원리(1),이명헌,경제학과,1.0,전기,목,7.0,8.5,1.5
13871,11052,경제학원리(1),서세욱,경제학과,1.0,전기,월,1.0,4.0,3.0
13872,11053,경제학원리(1),서세욱,경제학과,1.0,전기,월,4.0,7.0,3.0
13873,11054,회계원리,한홍열,경제학과,1.0,전심,금,2.5,5.5,3.0
13874,11055,경제통계기초,김선진,경제학과,2.0,전기,월,5.5,7.0,1.5
13875,11055,경제통계기초,김선진,경제학과,2.0,전기,목,4.0,5.5,1.5
13876,11056,경제통계기초,김선진,경제학과,2.0,전기,월,4.0,5.5,1.5
13877,11056,경제통계기초,김선진,경제학과,2.0,전기,목,2.5,4.0,1.5
13878,11057,경제사,양준호,경제학과,2.0,전핵,수,8.5,10.0,1.5
13879,11057,경제사,양준호,경제학과,2.0,전핵,목,8.5,10.0,1.5
13880,11058,경제사,양준호,경제학과,2.0,전핵,수,7.0,8.5,1.5
13881,11058,경제사,양준호,경제학과,2.0,전핵,목,7.0,8.5,1.5
13882,11059,미시경제학,오태희,경제학과,2.0,전핵,월,2.5,4.0,1.5
13883,11059,미시경제학,오태희,경제학과,2.0,전핵,화,2.5,4.0,1.5
13884,11060,미시경제학,황성현,경제학과,2.0,전핵,화,4.0,5.5,1.5
13885,11060,미시경제학,황성현,경제학과,2.0,전핵,수,4.0,5.5,1.5
13886,11061,미시경제학,황성현,경제학과,2.0,전핵,화,5.5,7.0,1.5
13887,11061,미시경제학,황성현,경제학과,2.0,전핵,수,5.5,7.0,1.5
13888,11062,경제자료의이해와활용,김종주,경제학과,2.0,전심,화,7.0,10.0,3.0
13889,11063,수리경제학,이장연,경제학과,2.0,전심,목,1.0,2.5,1.5
13890,11063,수리경제학,이장연,경제학과,2.0,전심,금,1.0,2.5,1.5
13891,11064,시사경제1,황선길,경제학과,2.0,전심,월,7.0,10.0,3.0
13892,11065,정치경제학,이갑영,경제학과,2.0,전심,월,7.0,10.0,3.0
13893,11066,공정경쟁과산업분석,이기환,경제학과,3.0,전심,월,4.0,5.5,1.5
13894,11066,공정경쟁과산업분석,이기환,경제학과,3.0,전심,화,4.0,5.5,1.5
13895,11067,국제무역론,이원경,경제학과,3.0,전심,화,8.5,10.0,1.5
13896,11067,국제무역론,이원경,경제학과,3.0,전심,목,8.5,10.0,1.5
13897,11068,금융경제학,신현열,경제학과,3.0,전심,화,1.0,4.0,3.0
13898,11069,기초계량경제학,오태희,경제학과,3.0,전심,월,7.0,8.5,1.5
13899,11069,기초계량경제학,오태희,경제학과,3.0,전심,화,7.0,8.5,1.5
13900,11070,농업과푸드시스템의경제학,이명헌,경제학과,3.0,전심,수,5.5,7.0,1.5
13901,11070,농업과푸드시스템의경제학,이명헌,경제학과,3.0,전심,목,5.5,7.0,1.5
13902,11071,화폐금융론,황상연,경제학과,3.0,전심,수,2.5,4.0,1.5
13903,11071,화폐금융론,황상연,경제학과,3.0,전심,목,2.5,4.0,1.5
13904,11072,거시경제학특강,이원경,경제학과,4.0,전심,화,5.5,7.0,1.5
13905,11072,거시경제학특강,이원경,경제학과,4.0,전심,목,5.5,7.0,1.5
13906,11073,게임이론,이기환,경제학과,4.0,전심,월,2.5,4.0,1.5
13907,11073,게임이론,이기환,경제학과,4.0,전심,수,2.5,4.0,1.5
13908,11074,코딩거시경제학,황상연,경제학과,4.0,전심,화,7.0,8.5,1.5
13909,11074,코딩거시경제학,황상연,경제학과,4.0,전심,수,7.0,8.5,1.5
13910,11075,국제정치의이해,이효원,정치외교학과,1.0,전기,수,7.0,8.5,1.5
13911,11075,국제정치의이해,이효원,정치외교학과,1.0,전기,목,2.5,4.0,1.5
13912,11076,자기설계세미나 I,정영우,정치외교학과,1.0,전기,금,4.0,5.0,1.0
13913,11077,정치학의이해,우병득,정치외교학과,1.0,전기,월,5.5,7.0,1.5
13914,11077,정치학의이해,우병득,정치외교학과,1.0,전기,화,5.5,7.0,1.5
13915,11078,비교정치론,이준한,정치외교학과,2.0,전핵,수,5.5,7.0,1.5
13916,11078,비교정치론,이준한,정치외교학과,2.0,전핵,목,5.5,7.0,1.5
13917,11079,정치학사례연구,정영우,정치외교학과,2.0,전심,수,4.0,5.5,1.5
13918,11079,정치학사례연구,정영우,정치외교학과,2.0,전심,금,2.5,4.0,1.5
13919,11080,현대사회와민주주의,강진옥,정치외교학과,2.0,전심,목,7.0,10.0,3.0
13920,11081,강대국정치론,강지연,정치외교학과,3.0,전심,화,2.5,5.5,3.0
13921,11082,젠더와정치,우병득,정치외교학과,3.0,전심,월,2.5,4.0,1.5
13922,11082,젠더와정치,우병득,정치외교학과,3.0,전심,화,8.5,10.0,1.5
13923,11083,현대안보론,이정우,정치외교학과,3.0,전심,월,7.0,10.0,3.0
13924,11084,빅데이터와정치,우병득,정치외교학과,4.0,전심,월,4.0,5.5,1.5
13925,11084,빅데이터와정치,우병득,정치외교학과,4.0,전심,화,1.0,2.5,1.5
13926,11085,핵정치론,강지연,정치외교학과,4.0,전심,화,5.5,8.5,3.0
13927,11086,현대비교정치쟁점,정영우,정치외교학과,4.0,전심,수,8.5,10.0,1.5
13928,11086,현대비교정치쟁점,정영우,정치외교학과,4.0,전심,금,5.5,7.0,1.5
13929,11087,자기설계세미나 I,김국진,행정학과,1.0,전기,수,9.0,10.0,1.0
13930,11088,자기설계세미나 I,박소영,행정학과,1.0,전기,수,9.0,10.0,1.0
13931,11089,자기설계세미나 I,김동원,행정학과,1.0,전기,수,9.0,10.0,1.0
13932,11090,행정학,이신우,행정학과,1.0,전핵,화,2.5,4.0,1.5
13933,11090,행정학,이신우,행정학과,1.0,전핵,목,2.5,4.0,1.5
13934,11091,경제학의이해,김종주,행정학과,1.0,전심,화,4.0,7.0,3.0
13935,11092,인사행정론,김동원,행정학과,2.0,전핵,월,8.5,10.0,1.5
13936,11092,인사행정론,김동원,행정학과,2.0,전핵,금,2.5,4.0,1.5
13937,11093,행정조직론,타오,행정학과,2.0,전핵,월,2.5,4.0,1.5
13938,11093,행정조직론,타오,행정학과,2.0,전핵,화,7.0,8.5,1.5
13939,11094,인간관계론,채드 앤더슨,행정학과,2.0,전심,목,4.0,5.5,1.5
13940,11094,인간관계론,채드 앤더슨,행정학과,2.0,전심,금,4.0,5.5,1.5
13941,11095,행정사,채드 앤더슨,행정학과,2.0,전심,화,4.0,5.5,1.5
13942,11095,행정사,채드 앤더슨,행정학과,2.0,전심,수,4.0,5.5,1.5
13943,11096,헌법,남상택,행정학과,2.0,전심,목,7.0,10.0,3.0
13944,11097,공공정책의이해,김국진,행정학과,3.0,전핵,화,8.5,10.0,1.5
13945,11097,공공정책의이해,김국진,행정학과,3.0,전핵,수,2.5,4.0,1.5
13946,11098,E거버넌스,서진완,행정학과,3.0,전심,화,2.5,4.0,1.5
13947,11098,E거버넌스,서진완,행정학과,3.0,전심,수,2.5,4.0,1.5
13948,11099,경찰학,장승수,행정학과,3.0,전심,월,7.0,10.0,3.0
13949,11100,데이터분석론,김국진,행정학과,3.0,전심,수,5.5,7.0,1.5
13950,11100,데이터분석론,김국진,행정학과,3.0,전심,목,5.5,7.0,1.5
13951,11101,예산분석론,박소영,행정학과,3.0,전심,화,7.0,8.5,1.5
13952,11101,예산분석론,박소영,행정학과,3.0,전심,수,7.0,8.5,1.5
13953,11102,진로세미나I,타오,행정학과,3.0,전심,수,7.0,8.0,1.0
13954,11103,공기업론,박소영,행정학과,4.0,전심,월,7.0,8.5,1.5
13955,11103,공기업론,박소영,행정학과,4.0,전심,수,5.5,7.0,1.5
13956,11104,한국정부론,서진완,행정학과,4.0,전심,화,8.5,10.0,1.5
13957,11104,한국정부론,서진완,행정학과,4.0,전심,수,8.5,10.0,1.5
13958,11105,자기설계세미나 I,고유정,창의인재개발학과,1.0,전기,월,7.0,8.0,1.0
13959,11106,인적자원개발론,김태성,창의인재개발학과,1.0,전핵,화,0.0,1.0,1.0
13960,11106,인적자원개발론,김태성,창의인재개발학과,1.0,전핵,목,7.0,9.0,2.0
13961,11107,상담심리학,유현경,창의인재개발학과,1.0,전심,월,2.0,5.0,3.0
13962,11108,원격교육론,이세현,창의인재개발학과,1.0,전심,목,4.0,7.0,3.0
13963,11109,인간관계와소통,한기순,창의인재개발학과,1.0,전심,화,2.0,4.0,2.0
13964,11109,인간관계와소통,한기순,창의인재개발학과,1.0,전심,목,9.0,10.0,1.0
13965,11110,교수설계론,임정훈,창의인재개발학과,2.0,전핵,월,5.5,7.0,1.5
13966,11110,교수설계론,임정훈,창의인재개발학과,2.0,전핵,수,7.0,8.5,1.5
13967,11111,심리측정및평가,박선영,창의인재개발학과,2.0,전심,화,4.0,7.0,3.0
13968,11112,인적자원개발및관리,김은수,창의인재개발학과,2.0,전심,수,4.0,7.0,3.0
13969,11113,인적자원자료분석의실제,유현주,창의인재개발학과,2.0,전심,목,7.0,10.0,3.0
13970,11114,전략적HRD세미나,김진용,창의인재개발학과,2.0,전심,목,1.0,4.0,3.0
13971,11115,조직행동과HRD,이민욱,창의인재개발학과,3.0,전핵,화,5.5,7.0,1.5
13972,11115,조직행동과HRD,이민욱,창의인재개발학과,3.0,전핵,수,5.5,7.0,1.5
13973,11116,AI와교육,고유정,창의인재개발학과,3.0,전심,월,5.5,7.0,1.5
13974,11116,AI와교육,고유정,창의인재개발학과,3.0,전심,목,2.5,4.0,1.5
13975,11117,경력개발과 HRD,김은수,창의인재개발학과,3.0,전심,화,7.0,10.0,3.0
13976,11118,데이터 기반 평가,이정아,창의인재개발학과,3.0,전심,금,1.0,4.0,3.0
13977,11119,수업관찰및체계적분석,김미화,창의인재개발학과,3.0,전심,목,4.0,7.0,3.0
13978,11120,집단상담,이지연,창의인재개발학과,3.0,전심,화,2.0,4.0,2.0
13979,11120,집단상담,이지연,창의인재개발학과,3.0,전심,수,2.0,3.0,1.0
13980,11121,창의성의측정과판별,박선희,창의인재개발학과,3.0,전심,수,1.0,4.0,3.0
13981,11122,리더십의이해와실천,김진용,창의인재개발학과,4.0,전심,목,5.0,8.0,3.0
13982,11123,직업교육과 HRD,미배정,창의인재개발학과,4.0,전심,금,7.0,10.0,3.0
13983,11124,진로상담,유현경,창의인재개발학과,4.0,전심,월,6.0,9.0,3.0
13984,11128,기록과사회,신정엽,문헌정보학과,1.0,전기,월,2.5,4.0,1.5
13985,11128,기록과사회,신정엽,문헌정보학과,1.0,전기,수,2.5,4.0,1.5
13986,11129,문헌정보학개론,황정의,문헌정보학과,1.0,전기,화,1.0,4.0,3.0
13987,11130,자료목록법,황정의,문헌정보학과,2.0,전핵,화,5.0,8.0,3.0
13988,11131,자료분류법,김혜경,문헌정보학과,2.0,전핵,화,2.0,5.0,3.0
13989,11132,데이터분석과시각화,장수현,문헌정보학과,2.0,전심,수,7.0,10.0,3.0
13990,11133,정보검색,장수현,문헌정보학과,2.0,전심,수,2.5,5.5,3.0
13991,11134,기록관리,조재인,문헌정보학과,3.0,전핵,수,8.5,10.0,1.5
13992,11134,기록관리,조재인,문헌정보학과,3.0,전핵,목,5.5,7.0,1.5
13993,11135,정보시스템구축론,박종도,문헌정보학과,3.0,전핵,월,5.5,7.0,1.5
13994,11135,정보시스템구축론,박종도,문헌정보학과,3.0,전핵,수,7.0,8.5,1.5
13995,11136,도서및도서관사,김혜경,문헌정보학과,3.0,전심,화,6.0,9.0,3.0
13996,11137,정보처리,박종도,문헌정보학과,4.0,전심,월,7.0,8.5,1.5
13997,11137,정보처리,박종도,문헌정보학과,4.0,전심,수,5.5,7.0,1.5
13998,11138,RISE,김태민,미디어커뮤니케이션학과,,전심,수,5.5,8.5,3.0
13999,11139,휴먼커뮤니케이션입문,김은이,미디어커뮤니케이션학과,1.0,전핵,화,2.0,4.0,2.0
14000,11139,휴먼커뮤니케이션입문,김은이,미디어커뮤니케이션학과,1.0,전핵,금,1.0,2.0,1.0
14001,11140,디지털미디어리터러시,유우현,미디어커뮤니케이션학과,1.0,전심,월,7.0,8.5,1.5
14002,11140,디지털미디어리터러시,유우현,미디어커뮤니케이션학과,1.0,전심,목,7.0,8.5,1.5
14003,11141,디지털미디어리터러시,유우현,미디어커뮤니케이션학과,1.0,전심,월,8.5,10.0,1.5
14004,11141,디지털미디어리터러시,유우현,미디어커뮤니케이션학과,1.0,전심,목,8.5,10.0,1.5
14005,11142,미디어커뮤니케이션길라잡이,박진성,미디어커뮤니케이션학과,1.0,전심,목,5.0,7.0,2.0
14006,11143,영상제작실습기초,남윤국,미디어커뮤니케이션학과,1.0,전심,수,6.0,9.0,3.0
14007,11144,영상제작실습기초,남윤국,미디어커뮤니케이션학과,1.0,전심,수,3.0,6.0,3.0
14008,11145,퍼블릭스피킹1,김은이,미디어커뮤니케이션학과,1.0,전심,월,0.0,1.0,1.0
14009,11145,퍼블릭스피킹1,김은이,미디어커뮤니케이션학과,1.0,전심,금,2.0,4.0,2.0
14010,11146,퍼블릭스피킹1,김은이,미디어커뮤니케이션학과,1.0,전심,화,0.0,1.0,1.0
14011,11146,퍼블릭스피킹1,김은이,미디어커뮤니케이션학과,1.0,전심,금,5.0,7.0,2.0
14012,11147,PR원론,이수범,미디어커뮤니케이션학과,2.0,전심,화,5.5,7.0,1.5
14013,11147,PR원론,이수범,미디어커뮤니케이션학과,2.0,전심,목,5.5,7.0,1.5
14014,11148,광고입문,박진성,미디어커뮤니케이션학과,2.0,전심,수,5.0,7.0,2.0
14015,11148,광고입문,박진성,미디어커뮤니케이션학과,2.0,전심,금,0.0,1.0,1.0
14016,11149,디지털영상제작(1),장태희,미디어커뮤니케이션학과,2.0,전심,월,6.0,9.0,3.0
14017,11150,디지털영상제작(1),장태희,미디어커뮤니케이션학과,2.0,전심,월,3.0,6.0,3.0
14018,11151,영화의이해,이동후,미디어커뮤니케이션학과,2.0,전심,화,0.0,1.0,1.0
14019,11151,영화의이해,이동후,미디어커뮤니케이션학과,2.0,전심,수,2.0,4.0,2.0
14020,11152,1인미디어콘텐츠기획,유우현,미디어커뮤니케이션학과,3.0,전심,월,4.0,5.5,1.5
14021,11152,1인미디어콘텐츠기획,유우현,미디어커뮤니케이션학과,3.0,전심,목,4.0,5.5,1.5
14022,11153,미디어리서치실습,반현,미디어커뮤니케이션학과,3.0,전심,화,5.0,7.0,2.0
14023,11153,미디어리서치실습,반현,미디어커뮤니케이션학과,3.0,전심,금,0.0,1.0,1.0
14024,11154,미디어리서치실습,반현,미디어커뮤니케이션학과,3.0,전심,화,2.0,4.0,2.0
14025,11154,미디어리서치실습,반현,미디어커뮤니케이션학과,3.0,전심,목,0.0,1.0,1.0
14026,11155,엔터테인먼트산업론,나정희,미디어커뮤니케이션학과,3.0,전심,월,1.0,4.0,3.0
14027,11156,커뮤니케이션세미나,이수범,미디어커뮤니케이션학과,3.0,전심,수,0.0,1.0,1.0
14028,11156,커뮤니케이션세미나,이수범,미디어커뮤니케이션학과,3.0,전심,목,2.0,4.0,2.0
14029,11157,미디어생태계탐색,이동후,미디어커뮤니케이션학과,4.0,전심,화,5.5,7.0,1.5
14030,11157,미디어생태계탐색,이동후,미디어커뮤니케이션학과,4.0,전심,수,5.5,7.0,1.5
14031,11158,브랜디드콘텐츠캡스톤디자인,김태민,미디어커뮤니케이션학과,4.0,전심,화,2.5,4.0,1.5
14032,11158,브랜디드콘텐츠캡스톤디자인,김태민,미디어커뮤니케이션학과,4.0,전심,수,2.5,4.0,1.5
14033,11159,스페셜토픽1,오세성,미디어커뮤니케이션학과,4.0,전심,월,2.0,5.0,3.0
14034,11160,위기관리전략,송민호,미디어커뮤니케이션학과,4.0,전심,목,7.0,10.0,3.0
14035,11161,자기설계세미나 I,정선영,사회복지학과,1.0,전기,목,4.0,5.0,1.0
14036,11162,자기설계세미나 I,남은지,사회복지학과,1.0,전기,목,4.0,5.0,1.0
14037,11163,사회복지학개론,송다영,사회복지학과,1.0,전핵,월,2.0,4.0,2.0
